Elapsed time [s]	Building heat demand [W]
7695000	3301.137207
7695600	3261.5979
7696200	3223.882813
7696800	3188.137939
7697400	3153.838623
7698000	3120.119141
7698600	3087.01001
7699200	3054.739258
7699800	3023.675537
7700400	2994.292236
7701000	2966.569336
7701600	2939.97876
7702200	2914.436279
7702800	2889.87915
7703400	2866.250244
7704000	2843.503174
7704600	2821.755371
7705200	2801.191162
7705800	2781.73584
7706400	2763.234619
7707000	2745.476074
7707600	2728.209961
7708200	2711.037354
7708800	2693.479736
7709400	2675.153564
7710000	2654.629883
7710600	2630.55127
7711200	2601.842529
7711800	2561.878174
7712400	2511.482178
7713000	2451.354492
7713600	2414.211426
7714200	2377.765381
7714800	1169.95166
7715400	0
7716000	0
7716600	0
7717200	0
7717800	0
7718400	0
7719000	0
7719600	0
7720200	0
7720800	0
7721400	0
7722000	0
7722600	0
7723200	0
7723800	0
7724400	0
7725000	0
7725600	0
7726200	0
7726800	0
7727400	0
7728000	0
7728600	0
7729200	0
7729800	0
7730400	0
7731000	0
7731600	0
7732200	0
7732800	0
7733400	0
7734000	0
7734600	0
7735200	0
7735800	0
7736400	0
7737000	0
7737600	0
7738200	0
7738800	0
7739400	0
7740000	0
7740600	0
7741200	0
7741800	0
7742400	0
7743000	0
7743600	0
7744200	0
7744800	0
7745400	0
7746000	0
7746600	0
7747200	0
7747800	0
7748400	0
7749000	0
7749600	0
7750200	0
7750800	4705.809082
7751400	9411.618164
7752000	9411.618164
7752600	7097.167969
7753200	6714.723145
7753800	6397.550781
7754400	6124.984863
7755000	5886.875977
7755600	5676.908691
7756200	5489.029297
7756800	5318.772949
7757400	5162.472656
7758000	5016.722656
7758600	4878.523926
7759200	4746.631836
7759800	4621.080078
7760400	4502.334473
7761000	4391.143555
7761600	4288.502441
7762200	4193.748047
7762800	4104.603027
7763400	4020.394043
7764000	3940.628418
7764600	3864.905518
7765200	3792.92041
7765800	3724.691895
7766400	3809.508301
7767000	3800.098633
7767600	3786.644775
7768200	3774.533447
7768800	6849.583984
7769400	9935.661133
7770000	4964.64209
7770600	4523.348633
7771200	4448.984863
7771800	4284.437988
7772400	4153.508301
7773000	4046.718506
7773600	3958.254395
7774200	3883.819336
7774800	3820.468262
7775400	3766.308105
7776000	3720.195557
7776600	3681.392822
7777200	3648.898682
7777800	3621.738281
7778400	3598.973389
7779000	3579.749023
7779600	3563.275391
7780200	3549.053955
7780800	3536.904541
7781400	3526.287842
7782000	3516.674561
7782600	3507.730469
7783200	3499.303223
7783800	3492.85791
7784400	3489.986328
7785000	3489.849365
7785600	3491.046143
7786200	3491.813965
7786800	3490.155029
7787400	3484.851807
7788000	3476.527832
7788600	3466.016357
7789200	3454.476074
7789800	3443.281006
7790400	3433.984375
7791000	3427.46875
7791600	3423.272949
7792200	3420.934326
7792800	3419.757813
7793400	3418.883789
7794000	3417.398193
7794600	3414.794434
7795200	3411.199463
7795800	3406.401367
7796400	3398.215332
7797000	3383.194336
7797600	3350.572266
7798200	3291.967773
7798800	3203.453369
7799400	3087.095215
7800000	3061.351807
7800600	3020.800537
7801200	1487.10437
7801800	0
7802400	0
7803000	0
7803600	0
7804200	0
7804800	0
7805400	0
7806000	0
7806600	0
7807200	0
7807800	0
7808400	0
7809000	0
7809600	0
7810200	0
7810800	0
7811400	0
7812000	0
7812600	0
7813200	0
7813800	0
7814400	0
7815000	0
7815600	0
7816200	0
7816800	0
7817400	0
7818000	0
7818600	0
7819200	0
7819800	0
7820400	0
7821000	0
7821600	0
7822200	0
7822800	0
7823400	0
7824000	0
7824600	0
7825200	0
7825800	0
7826400	0
7827000	0
7827600	0
7828200	0
7828800	0
7829400	0
7830000	0
7830600	0
7831200	0
7831800	0
7832400	0
7833000	0
7833600	0
7834200	0
7834800	0
7835400	0
7836000	0
7836600	0
7837200	9673.639648
7837800	10567.92578
7838400	10583.33496
7839000	10615.23535
7839600	10650.15918
7840200	10078.81348
7840800	9458.332031
7841400	9176.716797
7842000	8934.126953
7842600	8720.795898
7843200	8530.582031
7843800	8360.234375
7844400	8207.975586
7845000	8074.500977
7845600	7959.577637
7846200	7860.11377
7846800	7772.440918
7847400	7692.579102
7848000	7616.279785
7848600	7544.229004
7849200	7480.453613
7849800	7423.614258
7850400	7372.521973
7851000	7325.932129
7851600	7282.704102
7852200	7242.42334
7852800	7205.357422
7853400	7171.492188
7854000	7140.470703
7854600	7112.093262
7855200	8510.966797
7855800	9935.661133
7856400	9935.661133
7857000	7045.980957
7857600	6746.616699
7858200	6515.543457
7858800	6329.92627
7859400	6176.202148
7860000	6045.331055
7860600	5931.548828
7861200	5831.196289
7861800	5742.015137
7862400	5662.720703
7863000	5592.044922
7863600	5528.252441
7864200	5470.160156
7864800	5416.808594
7865400	5367.403809
7866000	5321.287109
7866600	5278.681152
7867200	5240.027344
7867800	5204.58252
7868400	5171.345215
7869000	5139.154785
7869600	5107.062012
7870200	5074.744629
7870800	5042.682129
7871400	5011.127441
7872000	5201.26709
7872600	5242.617188
7873200	5281.717773
7873800	5320.480469
7874400	5358.788086
7875000	5396.488281
7875600	5433.380371
7876200	5469.199219
7876800	5503.619141
7877400	5536.595215
7878000	5568.549805
7878600	5599.72168
7879200	5630.058594
7879800	5659.233887
7880400	5687.056152
7881000	5713.317871
7881600	5737.429199
7882200	5758.176758
7882800	5732.635742
7883400	5571.199707
7884000	5221.797852
7884600	4880.123535
7885200	4398.497559
7885800	4033.577393
7886400	3680.989014
7887000	3480.333496
7887600	1685.974365
7888200	0
7888800	0
7889400	0
7890000	0
7890600	0
7891200	0
7891800	0
7892400	0
7893000	0
7893600	0
7894200	0
7894800	0
7895400	0
7896000	0
7896600	0
7897200	0
7897800	0
7898400	0
7899000	0
7899600	0
7900200	0
7900800	0
7901400	0
7902000	0
7902600	0
7903200	0
7903800	0
7904400	0
7905000	0
7905600	0
7906200	0
7906800	0
7907400	0
7908000	0
7908600	0
7909200	0
7909800	0
7910400	0
7911000	0
7911600	0
7912200	0
7912800	0
7913400	0
7914000	0
7914600	0
7915200	0
7915800	0
7916400	0
7917000	0
7917600	0
7918200	0
7918800	0
7919400	0
7920000	0
7920600	0
7921200	0
7921800	0
7922400	0
7923000	0
7923600	4705.809082
7924200	9411.618164
7924800	5933.244629
7925400	5472.828613
7926000	5220.880371
7926600	5081.010742
7927200	5045.87793
7927800	4981.174316
7928400	4944.174316
7929000	4823.953125
7929600	4737.264648
7930200	4671.102539
7930800	4584.743164
7931400	4516.551758
7932000	4435.211914
7932600	4313.556152
7933200	4277.81543
7933800	4214.96875
7934400	4148.623047
7935000	4048.957275
7935600	4021.410645
7936200	3968.493896
7936800	3914.549072
7937400	3863.402344
7938000	3814.877686
7938600	3768.74585
7939200	3724.834717
7939800	3683.077637
7940400	3643.458496
7941000	3606.025391
7941600	6753.32666
7942200	9935.661133
7942800	4599.993164
7943400	4366.474609
7944000	4211.083496
7944600	4097.009766
7945200	4012.140137
7945800	3949.172852
7946400	3903.207275
7947000	3870.129639
7947600	3846.642822
7948200	3830.421387
7948800	3819.631592
7949400	3812.806396
7950000	3808.996338
7950600	3807.526123
7951200	3807.852051
7951800	3810.225098
7952400	3815.137695
7953000	3824.179932
7953600	3838.21582
7954200	3855.891113
7954800	3874.969727
7955400	3893.600098
7956000	3910.080078
7956600	3922.964844
7957200	3932.212158
7957800	3938.002686
7958400	3941.705322
7959000	3945.009033
7959600	3950.062012
7960200	3957.595703
7960800	3966.05542
7961400	3975.018066
7962000	3984.309082
7962600	3994.040527
7963200	4004.651123
7963800	4016.218994
7964400	4028.148438
7965000	4040.29541
7965600	4052.523193
7966200	4262.966309
7966800	4356.442383
7967400	4442.560059
7968000	4523.857422
7968600	4595.740723
7969200	4642.890625
7969800	4614.614746
7970400	4460.486328
7971000	4184.430664
7971600	3958.260986
7972200	3715.474365
7972800	3480.400391
7973400	3385.685547
7974000	1684.104126
7974600	0
7975200	0
7975800	0
7976400	0
7977000	0
7977600	0
7978200	0
7978800	0
7979400	0
7980000	0
7980600	0
7981200	0
7981800	0
7982400	0
7983000	0
7983600	0
7984200	0
7984800	0
7985400	0
7986000	0
7986600	0
7987200	0
7987800	0
7988400	0
7989000	0
7989600	0
7990200	0
7990800	0
7991400	0
7992000	0
7992600	0
7993200	0
7993800	0
7994400	0
7995000	0
7995600	0
7996200	0
7996800	0
7997400	0
7998000	0
7998600	0
7999200	0
7999800	0
8000400	0
8001000	0
8001600	0
8002200	0
8002800	0
8003400	0
8004000	0
8004600	0
8005200	0
8005800	0
8006400	0
8007000	0
8007600	0
8008200	0
8008800	0
8009400	0
8010000	4705.809082
8010600	9411.618164
8011200	9411.618164
8011800	9411.618164
8012400	7253.366699
8013000	6955.041992
8013600	6727.745605
8014200	6550.200195
8014800	6324.984863
8015400	6184.488281
8016000	6109.67334
8016600	6324.930664
8017200	6314.140625
8017800	6289.226563
8018400	6254.306641
8019000	6212.143555
8019600	6165.82373
8020200	6118.92334
8020800	6075.397461
8021400	6038.591309
8022000	6008.963379
8022600	5985.325684
8023200	5965.580078
8023800	5947.268555
8024400	5927.965332
8025000	5906.878418
8025600	5885.542969
8026200	5864.525879
8026800	5844.196289
8027400	5824.763672
8028000	7870.991211
8028600	9935.661133
8029200	7407.958008
8029800	6070.373535
8030400	5807.680176
8031000	5603.266602
8031600	5438.291992
8032200	5301.507324
8032800	5185.885742
8033400	5086.152344
8034000	4998.723633
8034600	4921.141602
8035200	4851.717773
8035800	4789.101074
8036400	4732.050293
8037000	4679.680176
8037600	4631.314941
8038200	4586.43457
8038800	4544.614746
8039400	4504.933594
8040000	4466.455078
8040600	4429.165527
8041200	4393.203125
8041800	4358.869141
8042400	4326.578125
8043000	4296.67041
8043600	4269.099121
8044200	4243.499512
8044800	4219.321289
8045400	4195.966797
8046000	4172.832031
8046600	4149.72998
8047200	4127.056152
8047800	4104.913574
8048400	4083.351074
8049000	4062.366943
8049600	4041.932861
8050200	4022.359375
8050800	4003.993652
8051400	3986.63208
8052000	3969.124756
8052600	3949.730713
8053200	4099.611328
8053800	4120.257324
8054400	4112.637207
8055000	4079.956299
8055600	3952.976074
8056200	3633.032715
8056800	3256.186523
8057400	2988.313477
8058000	2644.918213
8058600	2375.014404
8059200	2154.946045
8059800	2132.447021
8060400	521.97229
8061000	0
8061600	0
8062200	0
8062800	0
8063400	0
8064000	0
8064600	0
8065200	0
8065800	0
8066400	0
8067000	0
8067600	0
8068200	0
8068800	0
8069400	0
8070000	0
8070600	0
8071200	0
8071800	0
8072400	0
8073000	0
8073600	0
8074200	0
8074800	0
8075400	0
8076000	0
8076600	0
8077200	0
8077800	0
8078400	0
8079000	0
8079600	0
8080200	0
8080800	0
8081400	0
8082000	0
8082600	0
8083200	0
8083800	0
8084400	0
8085000	0
8085600	0
8086200	0
8086800	0
8087400	0
8088000	0
8088600	0
8089200	0
8089800	0
8090400	0
8091000	0
8091600	0
8092200	0
8092800	0
8093400	0
8094000	0
8094600	0
8095200	0
8095800	0
8096400	7843.015137
8097000	6254.283203
8097600	4604.200684
8098200	4409.099609
8098800	4216.790527
8099400	4020.014648
8100000	3943.28125
8100600	3845.564697
8101200	3767.583496
8101800	3684.944336
8102400	3602.192627
8103000	3522.023682
8103600	3441.178467
8104200	3360.016357
8104800	3281.2771
8105400	3205.394775
8106000	3132.609863
8106600	3063.03418
8107200	2973.010254
8107800	2915.990234
8108400	2875.99585
8109000	2821.579834
8109600	2759.246826
8110200	2702.269531
8110800	2673.193604
8111400	2611.548096
8112000	2580.992432
8112600	2541.646973
8113200	2502.087158
8113800	2464.312256
8114400	6181.874023
8115000	2306.480713
8115600	2121.539307
8116200	2042.150757
8116800	1986.657349
8117400	1945.549072
8118000	1915.407104
8118600	1894.151733
8119200	1879.970825
8119800	1871.160156
8120400	1866.262451
8121000	1863.995117
8121600	1863.197388
8122200	1863.021362
8122800	1863.291016
8123400	1864.080078
8124000	1865.629028
8124600	1868.314575
8125200	1872.596802
8125800	1878.875488
8126400	1886.925537
8127000	1896.171265
8127600	1905.970215
8128200	1915.688599
8128800	1924.760254
8129400	1933.151367
8130000	1941.301392
8130600	1949.209351
8131200	1956.803711
8131800	1963.978271
8132400	1970.59021
8133000	1976.699341
8133600	1982.570068
8134200	1988.306885
8134800	1994.023682
8135400	1999.842285
8136000	2005.893921
8136600	2012.30896
8137200	2019.135254
8137800	2026.35022
8138400	2033.806519
8139000	2041.158813
8139600	2048.04248
8140200	2055.581299
8140800	2064.037598
8141400	2068.390625
8142000	2039.734253
8142600	1945.179932
8143200	1764.69104
8143800	1546.255005
8144400	1343.53479
8145000	1149.11145
8145600	975.0438843
8146200	857.0651855
8146800	425.4315186
8147400	0
8148000	0
8148600	0
8149200	0
8149800	0
8150400	0
8151000	0
8151600	0
8152200	0
8152800	0
8153400	0
8154000	0
8154600	0
8155200	0
8155800	0
8156400	0
8157000	0
8157600	0
8158200	0
8158800	0
8159400	0
8160000	0
8160600	0
8161200	0
8161800	0
8162400	0
8163000	0
8163600	0
8164200	0
8164800	0
8165400	0
8166000	0
8166600	0
8167200	0
8167800	0
8168400	0
8169000	0
8169600	0
8170200	0
8170800	0
8171400	0
8172000	0
8172600	0
8173200	0
8173800	0
8174400	0
8175000	0
8175600	0
8176200	0
8176800	0
8177400	0
8178000	0
8178600	0
8179200	0
8179800	0
8180400	0
8181000	0
8181600	0
8182200	0
8182800	2714.411133
8183400	699.7303467
8184000	673.2523804
8184600	674.3726196
8185200	684.1710205
8185800	692.8265991
8186400	708.2769775
8187000	723.6814575
8187600	735.8029785
8188200	737.8078613
8188800	734.8432007
8189400	731.6329956
8190000	727.1896362
8190600	722.984314
8191200	713.4285889
8191800	706.4837036
8192400	699.8811035
8193000	695.6983032
8193600	689.9549561
8194200	685.2674561
8194800	681.553894
8195400	678.7714233
8196000	676.8416748
8196600	675.6627197
8197200	675.1116943
8197800	675.1029053
8198400	675.6469116
8199000	676.7508545
8199600	679.9103394
8200200	680.7301025
8200800	170.9226532
8201400	0
8202000	0
8202600	0
8203200	0
8203800	0
8204400	0
8205000	0
8205600	0
8206200	0
8206800	0
8207400	0
8208000	0
8208600	0
8209200	0
8209800	0
8210400	0
8211000	0
8211600	0
8212200	0
8212800	151.4272156
8213400	205.0083618
8214000	255.2528687
8214600	303.5238037
8215200	350.0927429
8215800	394.2124939
8216400	435.1098022
8217000	473.1696777
8217600	509.385498
8218200	544.355896
8218800	578.9393921
8219400	613.1529541
8220000	646.1885376
8220600	678.1502075
8221200	709.2700195
8221800	739.9215698
8222400	770.588623
8223000	801.4607544
8223600	832.1790161
8224200	862.4696045
8224800	892.0480347
8225400	920.7040405
8226000	948.194397
8226600	974.1679688
8227200	997.3792725
8227800	1017.19519
8228400	1025.757202
8229000	995.958252
8229600	900.1541748
8230200	761.1403809
8230800	631.1052246
8231400	490.9050903
8232000	383.84021
8232600	295.239502
8233200	144.8339386
8233800	0
8234400	0
8235000	0
8235600	0
8236200	0
8236800	0
8237400	0
8238000	0
8238600	0
8239200	0
8239800	0
8240400	0
8241000	0
8241600	0
8242200	0
8242800	0
8243400	0
8244000	0
8244600	0
8245200	0
8245800	0
8246400	0
8247000	0
8247600	0
8248200	0
8248800	0
8249400	0
8250000	0
8250600	0
8251200	0
8251800	0
8252400	0
8253000	0
8253600	0
8254200	0
8254800	0
8255400	0
8256000	0
8256600	0
8257200	0
8257800	0
8258400	0
8259000	0
8259600	0
8260200	0
8260800	0
8261400	0
8262000	0
8262600	0
8263200	0
8263800	0
8264400	0
8265000	0
8265600	0
8266200	0
8266800	0
8267400	0
8268000	0
8268600	0
8269200	2504.970459
8269800	258.6714172
8270400	252.9470215
8271000	280.7927551
8271600	299.5064697
8272200	333.8128052
8272800	354.2816467
8273400	389.4570923
8274000	434.734436
8274600	448.2613525
8275200	463.3910828
8275800	471.9081116
8276400	477.76474
8277000	483.8085938
8277600	488.9165039
8278200	493.5567627
8278800	498.0471191
8279400	502.5623474
8280000	507.1947632
8280600	512.1170654
8281200	517.5302734
8281800	523.4162598
8282400	533.616272
8283000	538.616394
8283600	543.2003174
8284200	553.7709961
8284800	560.8742676
8285400	566.8740845
8286000	582.0594482
8286600	585.2279663
8287200	297.4928284
8287800	0
8288400	0
8289000	0
8289600	0
8290200	0
8290800	0
8291400	0
8292000	0
8292600	0
8293200	108.8033752
8293800	154.4350739
8294400	193.4845581
8295000	231.2060089
8295600	268.1220398
8296200	304.5097351
8296800	340.1887817
8297400	375.0197754
8298000	408.8584595
8298600	441.5017395
8299200	472.8414917
8299800	502.978302
8300400	532.1239014
8301000	560.5908203
8301600	588.7872314
8302200	616.7799072
8302800	644.2507324
8303400	671.1948242
8304000	697.6376343
8304600	723.6224365
8305200	749.2080688
8305800	774.4712524
8306400	799.4329224
8307000	824.0380249
8307600	848.2018433
8308200	871.8164063
8308800	894.7421265
8309400	916.7542114
8310000	937.6608276
8310600	957.2999878
8311200	975.1903076
8311800	993.2045898
8312400	1011.129944
8313000	1027.58667
8313600	1040.836304
8314200	1044.691406
8314800	1017.210022
8315400	935.0976563
8316000	789.4663086
8316600	675.050354
8317200	533.6643066
8317800	386.4920654
8318400	272.4431458
8319000	170.7196503
8319600	80.58192444
8320200	0
8320800	0
8321400	0
8322000	0
8322600	0
8323200	0
8323800	0
8324400	0
8325000	0
8325600	0
8326200	0
8326800	0
8327400	0
8328000	0
8328600	0
8329200	0
8329800	0
8330400	0
8331000	0
8331600	0
8332200	0
8332800	0
8333400	0
8334000	0
8334600	0
8335200	0
8335800	0
8336400	0
8337000	0
8337600	0
8338200	0
8338800	0
8339400	0
8340000	0
8340600	0
8341200	0
8341800	0
8342400	0
8343000	0
8343600	0
8344200	0
8344800	0
8345400	0
8346000	0
8346600	0
8347200	0
8347800	0
8348400	0
8349000	0
8349600	0
8350200	0
8350800	0
8351400	0
8352000	0
8352600	0
8353200	0
8353800	0
8354400	0
8355000	0
8355600	0
8356200	0
8356800	0
8357400	0
8358000	0
8358600	0
8359200	0
8359800	0
8360400	0
8361000	0
8361600	0
8362200	0
8362800	0
8363400	0
8364000	0
8364600	0
8365200	0
8365800	0
8366400	0
8367000	0
8367600	0
8368200	0
8368800	0
8369400	0
8370000	0
8370600	0
8371200	0
8371800	0
8372400	0
8373000	0
8373600	0
8374200	0
8374800	0
8375400	0
8376000	0
8376600	0
8377200	0
8377800	0
8378400	0
8379000	0
8379600	0
8380200	0
8380800	0
8381400	0
8382000	0
8382600	0
8383200	0
8383800	0
8384400	0
8385000	0
8385600	0
8386200	0
8386800	0
8387400	0
8388000	0
8388600	0
8389200	0
8389800	0
8390400	0
8391000	0
8391600	0
8392200	0
8392800	0
8393400	0
8394000	0
8394600	0
8395200	0
8395800	177.1772156
8396400	242.18013
8397000	301.5790405
8397600	357.1539001
8398200	408.7528992
8398800	456.2720642
8399400	499.0897827
8400000	528.3311768
8400600	543.8410645
8401200	495.3244934
8401800	281.3633423
8402400	66.22076416
8403000	0
8403600	0
8404200	0
8404800	0
8405400	0
8406000	0
8406600	0
8407200	0
8407800	0
8408400	0
8409000	0
8409600	0
8410200	0
8410800	0
8411400	0
8412000	0
8412600	0
8413200	0
8413800	0
8414400	0
8415000	0
8415600	0
8416200	0
8416800	0
8417400	0
8418000	0
8418600	0
8419200	0
8419800	0
8420400	0
8421000	0
8421600	0
8422200	0
8422800	0
8423400	0
8424000	0
8424600	0
8425200	0
8425800	0
8426400	0
8427000	0
8427600	0
8428200	0
8428800	0
8429400	0
8430000	0
8430600	0
8431200	0
8431800	0
8432400	0
8433000	0
8433600	0
8434200	0
8434800	0
8435400	0
8436000	0
8436600	0
8437200	0
8437800	0
8438400	0
8439000	0
8439600	0
8440200	0
8440800	0
8441400	0
8442000	0
8442600	0
8443200	0
8443800	0
8444400	0
8445000	0
8445600	0
8446200	0
8446800	0
8447400	0
8448000	0
8448600	0
8449200	0
8449800	0
8450400	0
8451000	0
8451600	0
8452200	0
8452800	0
8453400	0
8454000	0
8454600	0
8455200	0
8455800	0
8456400	0
8457000	0
8457600	0
8458200	0
8458800	0
8459400	0
8460000	0
8460600	0
8461200	0
8461800	0
8462400	0
8463000	0
8463600	0
8464200	0
8464800	0
8465400	0
8466000	0
8466600	0
8467200	0
8467800	0
8468400	0
8469000	0
8469600	0
8470200	0
8470800	0
8471400	0
8472000	0
8472600	0
8473200	0
8473800	0
8474400	0
8475000	0
8475600	0
8476200	0
8476800	0
8477400	0
8478000	0
8478600	0
8479200	0
8479800	0
8480400	0
8481000	0
8481600	0
8482200	0
8482800	0
8483400	0
8484000	0
8484600	0
8485200	0
8485800	0
8486400	0
8487000	0
8487600	0
8488200	0
8488800	0
8489400	0
8490000	0
8490600	0
8491200	0
8491800	0
8492400	0
8493000	0
8493600	0
8494200	0
8494800	0
8495400	0
8496000	0
8496600	0
8497200	0
8497800	0
8498400	0
8499000	0
8499600	0
8500200	0
8500800	0
8501400	0
8502000	0
8502600	0
8503200	0
8503800	0
8504400	0
8505000	0
8505600	0
8506200	0
8506800	0
8507400	0
8508000	0
8508600	0
8509200	0
8509800	0
8510400	0
8511000	0
8511600	0
8512200	0
8512800	0
8513400	0
8514000	0
8514600	0
8515200	0
8515800	0
8516400	0
8517000	0
8517600	0
8518200	0
8518800	0
8519400	0
8520000	0
8520600	0
8521200	0
8521800	0
8522400	0
8523000	0
8523600	0
8524200	0
8524800	0
8525400	0
8526000	0
8526600	0
8527200	0
8527800	0
8528400	0
8529000	0
8529600	0
8530200	0
8530800	0
8531400	0
8532000	0
8532600	0
8533200	0
8533800	0
8534400	0
8535000	0
8535600	0
8536200	0
8536800	0
8537400	0
8538000	0
8538600	0
8539200	0
8539800	0
8540400	0
8541000	0
8541600	0
8542200	0
8542800	0
8543400	0
8544000	0
8544600	0
8545200	0
8545800	0
8546400	0
8547000	0
8547600	0
8548200	0
8548800	0
8549400	0
8550000	0
8550600	0
8551200	0
8551800	0
8552400	0
8553000	0
8553600	0
8554200	0
8554800	0
8555400	0
8556000	0
8556600	0
8557200	0
8557800	0
8558400	0
8559000	0
8559600	0
8560200	0
8560800	0
8561400	0
8562000	0
8562600	0
8563200	0
8563800	0
8564400	0
8565000	0
8565600	0
8566200	0
8566800	0
8567400	0
8568000	0
8568600	0
8569200	0
8569800	0
8570400	0
8571000	0
8571600	0
8572200	0
8572800	0
8573400	0
8574000	0
8574600	0
8575200	0
8575800	0
8576400	0
8577000	0
8577600	0
8578200	0
8578800	0
8579400	0
8580000	0
8580600	0
8581200	0
8581800	0
8582400	0
8583000	0
8583600	0
8584200	0
8584800	0
8585400	0
8586000	0
8586600	0
8587200	0
8587800	0
8588400	0
8589000	0
8589600	0
8590200	0
8590800	0
8591400	0
8592000	0
8592600	0
8593200	0
8593800	0
8594400	0
8595000	0
8595600	0
8596200	0
8596800	0
8597400	0
8598000	0
8598600	0
8599200	0
8599800	0
8600400	0
8601000	0
8601600	0
8602200	0
8602800	0
8603400	0
8604000	0
8604600	0
8605200	0
8605800	0
8606400	0
8607000	0
8607600	0
8608200	0
8608800	0
8609400	0
8610000	0
8610600	0
8611200	0
8611800	0
8612400	0
8613000	0
8613600	0
8614200	0
8614800	0
8615400	0
8616000	0
8616600	0
8617200	0
8617800	0
8618400	0
8619000	0
8619600	0
8620200	0
8620800	0
8621400	0
8622000	0
8622600	0
8623200	0
8623800	0
8624400	0
8625000	0
8625600	0
8626200	0
8626800	0
8627400	0
8628000	0
8628600	0
8629200	0
8629800	0
8630400	0
8631000	0
8631600	0
8632200	0
8632800	0
8633400	0
8634000	0
8634600	0
8635200	0
8635800	0
8636400	0
8637000	0
8637600	0
8638200	0
8638800	0
8639400	0
8640000	0
8640600	0
8641200	0
8641800	0
8642400	0
8643000	0
8643600	0
8644200	0
8644800	0
8645400	0
8646000	0
8646600	0
8647200	0
8647800	0
8648400	0
8649000	0
8649600	0
8650200	0
8650800	0
8651400	0
8652000	0
8652600	0
8653200	0
8653800	0
8654400	0
8655000	0
8655600	0
8656200	0
8656800	0
8657400	0
8658000	0
8658600	0
8659200	0
8659800	0
8660400	0
8661000	0
8661600	0
8662200	0
8662800	0
8663400	0
8664000	0
8664600	0
8665200	0
8665800	0
8666400	0
8667000	0
8667600	0
8668200	0
8668800	0
8669400	0
8670000	0
8670600	0
8671200	0
8671800	0
8672400	0
8673000	0
8673600	0
8674200	0
8674800	0
8675400	0
8676000	0
8676600	0
8677200	0
8677800	0
8678400	0
8679000	0
8679600	0
8680200	0
8680800	0
8681400	0
8682000	0
8682600	0
8683200	0
8683800	0
8684400	0
8685000	0
8685600	0
8686200	0
8686800	0
8687400	0
8688000	0
8688600	0
8689200	0
8689800	0
8690400	0
8691000	0
8691600	0
8692200	0
8692800	0
8693400	0
8694000	0
8694600	0
8695200	0
8695800	0
8696400	0
8697000	0
8697600	0
8698200	0
8698800	0
8699400	0
8700000	0
8700600	0
8701200	0
8701800	0
8702400	0
8703000	0
8703600	0
8704200	0
8704800	0
8705400	0
8706000	0
8706600	0
8707200	0
8707800	0
8708400	0
8709000	0
8709600	0
8710200	0
8710800	0
8711400	0
8712000	0
8712600	0
8713200	0
8713800	0
8714400	0
8715000	0
8715600	0
8716200	0
8716800	0
8717400	0
8718000	0
8718600	0
8719200	0
8719800	0
8720400	0
8721000	0
8721600	0
8722200	0
8722800	0
8723400	0
8724000	0
8724600	0
8725200	0
8725800	0
8726400	0
8727000	0
8727600	0
8728200	0
8728800	0
8729400	0
8730000	0
8730600	0
8731200	0
8731800	0
8732400	0
8733000	0
8733600	0
8734200	0
8734800	0
8735400	0
8736000	0
8736600	0
8737200	0
8737800	0
8738400	0
8739000	0
8739600	0
8740200	0
8740800	0
8741400	0
8742000	0
8742600	0
8743200	0
8743800	0
8744400	0
8745000	0
8745600	0
8746200	0
8746800	0
8747400	0
8748000	0
8748600	0
8749200	0
8749800	0
8750400	0
8751000	0
8751600	0
8752200	0
8752800	0
8753400	0
8754000	0
8754600	0
8755200	0
8755800	0
8756400	0
8757000	0
8757600	0
8758200	0
8758800	0
8759400	0
8760000	0
8760600	0
8761200	0
8761800	0
8762400	0
8763000	0
8763600	0
8764200	0
8764800	0
8765400	0
8766000	0
8766600	0
8767200	0
8767800	0
8768400	0
8769000	0
8769600	0
8770200	0
8770800	0
8771400	0
8772000	0
8772600	0
8773200	0
8773800	0
8774400	0
8775000	0
8775600	0
8776200	0
8776800	0
8777400	0
8778000	0
8778600	0
8779200	0
8779800	0
8780400	0
8781000	0
8781600	0
8782200	0
8782800	0
8783400	0
8784000	0
8784600	0
8785200	0
8785800	0
8786400	0
8787000	0
8787600	0
8788200	0
8788800	0
8789400	0
8790000	0
8790600	0
8791200	0
8791800	0
8792400	0
8793000	0
8793600	0
8794200	0
8794800	0
8795400	0
8796000	0
8796600	0
8797200	0
8797800	0
8798400	0
8799000	0
8799600	0
8800200	0
8800800	0
8801400	0
8802000	0
8802600	0
8803200	0
8803800	0
8804400	0
8805000	0
8805600	0
8806200	0
8806800	0
8807400	0
8808000	0
8808600	135.5892181
8809200	190.3079681
8809800	241.3491974
8810400	289.6819153
8811000	335.7756348
8811600	380.068634
8812200	423.0082397
8812800	465.0559082
8813400	507.254303
8814000	550.2285156
8814600	593.3991699
8815200	635.9227295
8815800	676.7487183
8816400	714.6809082
8817000	748.9541016
8817600	779.9521484
8818200	808.2462769
8818800	834.6731567
8819400	860.2929077
8820000	886.3479004
8820600	913.7941895
8821200	942.480957
8821800	971.7306519
8822400	1000.655762
8823000	1028.447266
8823600	1054.455322
8824200	1078.572754
8824800	1101.339844
8825400	1122.976563
8826000	1143.617432
8826600	1163.248413
8827200	1181.432495
8827800	1200.372559
8828400	1220.01355
8829000	1239.747925
8829600	1259.177734
8830200	1277.82019
8830800	1295.699707
8831400	1312.804321
8832000	1328.977051
8832600	1343.999512
